,color,weight,movability,material,shape,size,name,picking,powering,disassembly
12299,5,1,1,3,2,2,20,1,1,1
12300,9,2,1,1,4,1,3,1,1,1
12301,5,1,1,3,5,2,8,1,1,1
12302,6,2,1,2,3,2,18,1,1,3
12303,9,2,1,1,1,2,13,1,1,1
12304,8,2,1,1,3,2,11,2,1,1
12305,2,3,2,2,2,3,9,2,2,2
12306,9,2,1,1,4,2,3,1,1,1
12307,2,1,1,2,6,1,17,1,1,1
12308,8,3,2,2,2,3,9,2,1,2
12309,1,3,2,4,3,3,2,3,2,3
12310,7,1,1,2,2,1,15,2,1,1
12311,12,1,1,6,1,3,1,1,1,1
12312,1,1,1,2,3,2,16,1,1,1
12313,7,3,2,4,3,3,5,3,2,3
12314,5,1,1,3,3,1,8,1,1,1
12315,9,2,1,1,4,2,3,1,1,1
12316,10,1,1,2,3,2,16,1,1,1
12317,9,2,1,1,4,2,3,1,1,1
12318,2,1,1,2,6,1,10,1,1,1
12319,2,1,1,2,2,1,15,2,1,1
12320,5,1,1,3,2,2,20,1,1,1
12321,10,2,1,2,2,3,12,2,1,2
12322,7,2,1,1,3,2,11,2,1,1
12323,12,1,1,4,2,2,20,1,1,1
12324,4,1,1,4,2,2,20,1,1,1
12325,10,2,1,5,2,3,4,1,1,1
12326,6,1,1,4,3,2,8,1,1,1
12327,6,3,2,2,2,3,9,2,1,2
12328,10,2,1,1,4,2,3,1,1,1
12329,5,1,1,3,3,2,8,1,1,1
12330,2,1,1,2,6,1,17,1,1,1
12331,5,2,1,3,4,2,3,1,1,1
12332,9,1,1,4,6,1,17,1,1,1
12333,9,1,1,4,2,2,6,1,1,1
12334,7,2,1,1,3,2,11,2,1,1
12335,5,1,1,3,2,2,20,1,1,1
12336,12,1,1,4,3,2,8,1,1,1
12337,9,3,2,4,2,3,5,3,2,3
12338,5,1,1,3,2,2,20,1,1,1
12339,6,1,1,4,3,2,18,1,1,3
12340,9,3,2,4,2,3,5,3,2,3
12341,9,2,1,1,1,2,13,1,1,1
12342,5,1,1,3,2,2,20,1,1,1
12343,10,1,1,4,3,1,8,1,1,1
12344,3,2,1,1,1,2,13,1,1,1
12345,1,1,1,2,3,2,16,1,1,1
12346,1,2,1,1,3,1,11,2,1,1
12347,2,3,1,2,3,2,14,2,1,3
12348,2,1,1,2,3,2,18,1,1,3
12349,10,2,1,5,5,2,4,1,1,1
12350,7,1,1,2,2,1,15,2,1,1
12351,9,1,1,4,6,1,10,1,1,1
12352,7,2,1,1,3,2,11,2,1,1
12353,9,1,1,4,6,1,17,1,1,1
12354,2,1,1,2,6,1,17,1,1,1
12355,2,1,1,2,6,1,10,1,1,1
12356,4,1,1,4,3,1,6,1,1,1
12357,7,1,1,2,2,1,15,2,1,1
12358,5,1,1,3,2,2,20,1,1,1
12359,5,1,1,3,2,2,20,1,1,1
12360,2,1,1,2,6,1,7,1,1,1
12361,1,1,1,6,5,3,4,1,1,1
12362,9,2,1,1,4,2,3,1,1,1
12363,5,1,1,3,2,2,20,1,1,1
12364,5,1,1,3,2,2,20,1,1,1
12365,2,1,1,2,2,1,15,2,1,1
12366,5,1,1,3,3,2,8,1,1,1
12367,1,1,1,4,3,1,6,1,1,1
12368,1,2,1,2,3,2,18,1,1,3
12369,1,1,1,4,2,2,20,1,1,1
12370,2,1,1,2,6,1,7,1,1,1
12371,9,2,1,1,4,2,3,1,1,1
12372,9,1,1,4,6,1,7,1,1,1
12373,10,2,1,2,2,3,12,2,1,2
12374,10,2,1,5,5,3,4,1,1,1
12375,10,2,1,5,5,2,4,1,1,1
12376,1,1,1,4,3,2,8,1,1,1
12377,12,2,1,1,1,2,13,1,1,1
12378,5,1,1,3,2,2,20,1,1,1
12379,4,1,1,4,2,2,20,1,1,1
12380,7,3,1,2,2,3,14,2,1,3
12381,5,1,1,3,3,2,8,1,1,1
12382,7,3,1,2,2,3,14,2,1,3
12383,6,1,1,2,3,2,16,1,1,1
12384,2,1,1,2,3,2,18,1,1,3
12385,9,2,1,1,1,2,13,1,1,1
12386,2,1,1,2,6,1,17,1,1,1
12387,2,1,1,2,6,1,7,1,1,1
12388,3,3,2,4,3,3,2,3,2,3
12389,9,1,1,4,6,1,10,1,1,1
12390,4,2,1,1,3,2,11,2,1,1
12391,5,1,1,3,3,2,8,1,1,1
12392,5,1,1,3,2,2,20,1,1,1
12393,7,1,1,2,2,1,15,2,1,1
12394,7,3,2,4,3,3,5,3,2,3
12395,6,3,2,4,3,3,2,3,2,3
12396,7,3,1,2,2,3,14,2,1,3
12397,5,1,1,3,3,2,8,1,1,1
12398,9,1,1,4,6,1,17,1,1,1
12399,9,3,2,4,2,3,5,3,2,3
12400,3,1,1,2,3,2,16,1,1,1
12401,2,1,1,2,6,1,17,1,1,1
12402,5,1,1,3,5,2,8,1,1,1
12403,10,1,1,2,3,2,16,1,1,1
12404,7,1,1,2,2,1,15,2,1,1
12405,2,3,1,2,3,3,14,2,1,3
12406,10,2,1,5,5,3,4,1,1,1
12407,8,3,2,2,5,3,19,3,2,2
12408,6,1,1,4,3,2,6,1,1,1
12409,2,1,1,2,3,2,18,1,1,3
12410,3,2,1,2,3,2,18,1,1,3
12411,2,1,1,2,6,1,17,1,1,1
12412,5,1,1,3,2,2,20,1,1,1
12413,1,2,1,1,3,1,11,2,1,1
12414,6,2,1,2,3,2,18,1,1,3
12415,6,3,2,2,2,3,9,2,1,2
12416,10,1,1,2,3,2,16,1,1,1
12417,8,2,1,1,3,2,11,2,1,1
12418,12,3,2,4,3,3,2,3,2,3
12419,9,1,1,4,6,1,7,1,1,1
12420,5,1,1,3,2,2,20,1,1,1
12421,5,1,1,3,3,2,8,1,1,1
12422,4,2,1,1,3,1,11,2,1,1
12423,9,1,1,4,2,2,6,1,1,1
12424,12,3,2,2,2,3,9,2,1,2
12425,1,3,2,2,2,3,9,2,1,2
12426,7,3,1,2,2,3,12,2,1,2
12427,1,2,1,2,3,2,18,1,1,3
12428,8,3,2,2,5,3,19,3,2,2
12429,5,1,1,3,3,2,8,1,1,1
12430,12,1,1,2,3,2,16,1,1,1
12431,2,3,2,2,2,3,9,2,2,2
12432,9,2,1,1,4,1,3,1,1,1
12433,4,1,1,4,3,1,8,1,1,1
12434,10,2,1,5,2,3,4,1,1,1
12435,10,2,1,1,4,2,3,1,1,1
12436,10,1,1,2,3,2,16,1,1,1
12437,9,2,1,1,4,1,3,1,1,1
12438,6,1,1,4,3,2,8,1,1,1
12439,5,1,1,3,3,2,8,1,1,1
12440,10,1,1,4,3,1,8,1,1,1
12441,10,2,1,2,2,3,12,2,1,2
12442,6,2,1,2,3,2,18,1,1,3
12443,2,1,1,2,6,1,7,1,1,1
12444,2,1,1,2,2,1,15,2,1,1
12445,9,1,1,4,2,2,6,1,1,1
12446,5,1,1,3,2,2,20,1,1,1
12447,2,1,1,2,6,1,7,1,1,1
12448,7,1,1,2,2,1,15,2,1,1
12449,2,1,1,2,6,1,10,1,1,1
12450,5,1,1,3,2,2,20,1,1,1
12451,9,1,1,4,2,2,6,1,1,1
12452,6,2,1,2,3,2,18,1,1,3
12453,6,1,1,4,3,2,8,1,1,1
12454,5,1,1,3,3,1,8,1,1,1
12455,7,1,1,2,2,1,15,2,1,1
12456,5,2,1,3,4,2,3,1,1,1
12457,8,1,1,4,3,2,8,1,1,1
12458,7,2,1,1,3,2,11,2,1,1
12459,5,1,1,3,2,2,20,1,1,1
12460,11,1,1,2,1,3,1,1,1,1
12461,7,3,1,2,2,3,14,2,1,3
12462,10,2,1,4,4,2,3,1,1,1
12463,7,3,2,4,3,3,5,3,2,3
12464,9,1,1,4,6,1,17,1,1,1
12465,1,1,1,4,3,2,8,1,1,1
12466,10,2,1,2,3,2,18,1,1,3
12467,5,1,1,3,2,2,20,1,1,1
12468,5,1,1,3,2,2,20,1,1,1
12469,4,1,1,4,3,2,6,1,1,1
12470,5,2,1,3,4,2,3,1,1,1
12471,12,3,2,2,2,3,9,2,1,2
12472,8,3,2,2,5,3,19,3,2,2
12473,4,1,1,2,3,2,16,1,1,1
12474,7,3,2,4,3,3,5,3,2,3
12475,8,1,1,4,3,2,8,1,1,1
12476,2,1,1,2,6,1,17,1,1,1
12477,2,3,1,2,3,3,14,2,1,3
12478,9,2,1,1,4,2,3,1,1,1
12479,6,2,1,1,1,2,13,1,1,1
12480,1,2,1,1,1,2,13,1,1,1
12481,6,3,2,4,3,3,2,3,2,3
12482,2,1,1,2,6,1,10,1,1,1
12483,9,2,1,1,4,2,3,1,1,1
12484,8,3,2,2,5,3,19,3,2,2
12485,2,1,1,2,6,1,17,1,1,1
12486,2,1,1,2,3,2,18,1,1,3
12487,8,2,1,1,3,2,11,2,1,1
12488,9,2,1,1,1,2,13,1,1,1
12489,2,1,1,2,6,1,10,1,1,1
12490,1,1,1,4,3,2,8,1,1,1
12491,2,1,1,2,6,1,10,1,1,1
12492,2,1,1,2,6,1,7,1,1,1
12493,1,1,1,4,3,2,18,1,1,3
12494,9,3,2,4,2,3,5,3,2,3
12495,2,1,1,2,2,1,15,2,1,1
12496,7,2,1,1,3,2,11,2,1,1
12497,9,1,1,4,6,1,17,1,1,1
12498,2,1,1,2,3,2,18,1,1,3
12499,6,1,1,4,3,1,6,1,1,1
12500,7,1,1,2,2,1,15,2,1,1
12501,5,1,1,3,3,2,8,1,1,1
12502,3,2,1,4,4,2,3,1,1,1
12503,11,1,1,2,1,3,1,1,1,1
12504,2,3,2,2,2,3,9,2,2,2
12505,3,3,2,2,2,3,9,2,1,2
12506,2,1,1,2,6,1,7,1,1,1
12507,8,3,2,4,3,3,2,3,2,3
12508,2,3,2,2,5,3,19,3,2,2
12509,6,3,2,4,3,3,2,3,2,3
12510,9,1,1,4,6,1,7,1,1,1
12511,2,1,1,2,6,1,7,1,1,1
12512,5,2,1,3,4,2,3,1,1,1
12513,8,2,1,1,3,2,11,2,1,1
12514,10,2,1,2,2,3,12,2,1,2
12515,2,1,1,2,3,2,18,1,1,3
12516,5,1,1,3,2,2,20,1,1,1
12517,10,2,1,1,3,1,11,2,1,1
12518,8,2,1,1,3,2,11,2,1,1
12519,5,1,1,3,3,2,8,1,1,1
12520,2,1,1,2,6,1,17,1,1,1
12521,7,3,1,2,2,3,14,2,1,3
12522,7,3,2,4,3,3,5,3,2,3
12523,8,2,1,1,3,2,11,2,1,1
12524,8,2,1,1,3,2,11,2,1,1
12525,5,1,1,3,3,2,8,1,1,1
12526,4,2,1,1,1,2,13,1,1,1
12527,2,1,1,2,6,1,17,1,1,1
12528,1,3,2,4,3,3,2,3,2,3
12529,2,1,1,2,6,1,7,1,1,1
12530,10,1,1,6,5,3,4,1,1,1
12531,6,1,1,4,3,1,6,1,1,1
12532,8,2,1,1,3,2,11,2,1,1
12533,5,1,1,3,2,2,20,1,1,1
12534,4,1,1,4,3,2,8,1,1,1
12535,2,3,2,2,5,3,19,3,2,2
12536,5,1,1,3,2,2,20,1,1,1
12537,5,1,1,3,3,2,8,1,1,1
12538,9,1,1,4,6,1,7,1,1,1
12539,5,1,1,3,3,2,8,1,1,1
12540,5,1,1,3,3,2,8,1,1,1
12541,8,3,2,2,2,3,9,2,1,2
12542,9,2,1,1,4,1,3,1,1,1
12543,2,1,1,2,6,1,7,1,1,1
12544,11,1,1,2,1,3,1,1,1,1
12545,9,2,1,1,4,1,3,1,1,1
12546,2,1,1,2,6,1,7,1,1,1
12547,5,1,1,3,3,2,8,1,1,1
12548,3,3,2,2,2,3,9,2,1,2
12549,2,1,1,2,6,1,7,1,1,1
12550,8,1,1,4,2,2,20,1,1,1
12551,2,1,1,2,6,1,17,1,1,1
12552,5,1,1,3,2,2,20,1,1,1
12553,3,2,1,1,3,2,11,2,1,1
12554,2,3,1,2,3,3,14,2,1,3
12555,5,2,1,3,4,2,3,1,1,1
12556,2,1,1,2,3,2,18,1,1,3
12557,2,1,1,2,6,1,17,1,1,1
12558,7,1,1,2,2,1,15,2,1,1
12559,1,3,2,4,3,3,2,3,2,3
12560,7,2,1,1,3,2,11,2,1,1
12561,5,1,1,3,3,2,8,1,1,1
12562,5,1,1,3,3,1,8,1,1,1
12563,5,1,1,3,3,2,8,1,1,1
12564,2,1,1,2,6,1,10,1,1,1
12565,5,1,1,3,5,2,8,1,1,1
12566,7,2,1,1,3,2,11,2,1,1
12567,10,2,1,2,3,2,18,1,1,3
12568,6,1,1,2,3,2,16,1,1,1
12569,4,1,1,4,2,2,20,1,1,1
12570,7,3,1,2,2,3,14,2,1,3
12571,12,3,2,2,2,3,9,2,1,2
12572,5,1,1,3,5,2,8,1,1,1
12573,5,1,1,3,2,2,20,1,1,1
12574,5,1,1,3,3,2,8,1,1,1
12575,8,3,2,2,2,3,9,2,1,2
12576,5,1,1,3,5,2,8,1,1,1
12577,12,1,1,4,3,1,8,1,1,1
12578,2,3,1,2,3,2,14,2,1,3
12579,12,1,1,4,3,2,6,1,1,1
12580,8,3,2,4,3,3,2,3,2,3
12581,9,2,1,1,4,1,3,1,1,1
12582,5,1,1,3,2,2,20,1,1,1
12583,5,1,1,3,3,2,8,1,1,1
12584,10,3,2,2,2,3,9,2,1,2
12585,7,3,1,2,2,3,14,2,1,3
12586,2,3,1,2,3,2,14,2,1,3
12587,2,1,1,2,2,1,15,2,1,1
12588,5,1,1,3,2,2,20,1,1,1
12589,2,3,2,2,5,3,19,3,2,2
12590,5,1,1,3,5,2,8,1,1,1
12591,5,1,1,3,3,2,8,1,1,1
12592,2,1,1,2,3,2,18,1,1,3
12593,3,2,1,1,1,1,13,1,1,1
12594,1,3,2,4,3,3,2,3,2,3
12595,5,1,1,3,2,2,20,1,1,1
12596,12,1,1,6,1,2,1,1,1,1
12597,2,1,1,2,6,1,7,1,1,1
12598,5,2,1,3,4,2,3,1,1,1
12599,5,1,1,3,3,2,8,1,1,1
12600,4,2,1,1,1,1,13,1,1,1
12601,7,3,1,2,2,3,12,2,1,2
12602,5,1,1,3,2,2,20,1,1,1
12603,5,1,1,3,3,2,8,1,1,1
12604,9,1,1,4,6,1,7,1,1,1
12605,5,1,1,3,3,2,8,1,1,1
12606,5,1,1,3,3,2,8,1,1,1
12607,5,1,1,3,2,2,20,1,1,1
12608,5,1,1,3,3,1,8,1,1,1
12609,10,3,2,4,3,3,2,3,2,3
12610,4,2,1,1,1,1,13,1,1,1
12611,2,1,1,2,2,1,15,2,1,1
12612,2,1,1,2,6,1,10,1,1,1
12613,7,2,1,1,3,2,11,2,1,1
12614,10,2,1,1,3,1,11,2,1,1
12615,10,2,1,5,5,2,4,1,1,1
12616,8,2,1,1,3,2,11,2,1,1
12617,8,2,1,1,3,2,11,2,1,1
12618,7,2,1,1,3,2,11,2,1,1
12619,5,1,1,3,2,2,20,1,1,1
12620,2,1,1,2,6,1,17,1,1,1
12621,5,1,1,3,2,2,20,1,1,1
12622,2,3,2,2,5,3,19,3,2,2
12623,9,2,1,1,1,2,13,1,1,1
12624,10,2,1,5,2,3,4,1,1,1
12625,6,2,1,1,3,1,11,2,1,1
12626,7,2,1,1,3,2,11,2,1,1
12627,11,1,1,2,1,3,1,1,1,1
12628,12,1,1,4,3,2,6,1,1,1
12629,10,1,1,4,5,3,4,1,1,1
12630,12,2,1,4,4,2,3,1,1,1
12631,8,2,1,1,3,2,11,2,1,1
12632,10,1,1,4,2,2,20,1,1,1
12633,2,1,1,2,6,1,10,1,1,1
12634,10,1,1,4,5,3,4,1,1,1
12635,1,3,2,4,3,3,2,3,2,3
12636,1,1,1,2,3,2,16,1,1,1
12637,2,1,1,2,6,1,10,1,1,1
12638,4,3,2,4,3,3,2,3,2,3
12639,1,1,1,2,3,2,16,1,1,1
12640,5,1,1,3,2,2,20,1,1,1
12641,10,2,1,1,4,2,3,1,1,1
12642,1,1,1,4,3,2,8,1,1,1
12643,9,1,1,4,6,1,7,1,1,1
12644,9,1,1,4,2,2,6,1,1,1
12645,7,1,1,2,2,1,15,2,1,1
12646,4,1,1,2,3,2,16,1,1,1
12647,5,1,1,3,5,2,8,1,1,1
12648,2,1,1,2,6,1,10,1,1,1
12649,2,1,1,2,6,1,10,1,1,1
12650,10,2,1,1,3,2,11,2,1,1
12651,9,3,2,4,2,3,5,3,2,3
12652,6,1,1,2,3,2,16,1,1,1
12653,7,3,1,2,2,3,14,2,1,3
12654,7,3,1,2,2,3,12,2,1,2
12655,8,2,1,2,3,2,18,1,1,3
12656,12,2,1,1,3,1,11,2,1,1
12657,2,3,2,2,2,3,9,2,2,2
12658,2,1,1,2,2,1,15,2,1,1
12659,5,1,1,3,3,2,8,1,1,1
12660,2,1,1,2,6,1,7,1,1,1
12661,2,3,2,2,5,3,19,3,2,2
12662,10,2,1,1,4,2,3,1,1,1
12663,4,1,1,6,1,2,1,1,1,1
12664,7,1,1,2,2,1,15,2,1,1
12665,2,3,2,2,2,3,9,2,2,2
12666,8,3,2,2,2,3,9,2,1,2
12667,7,1,1,2,2,1,15,2,1,1
12668,10,2,1,1,3,2,11,2,1,1
12669,2,3,1,2,3,2,14,2,1,3
12670,2,3,2,2,5,3,19,3,2,2
12671,10,2,1,2,2,3,12,2,1,2
12672,2,1,1,2,6,1,10,1,1,1
12673,1,1,1,4,3,2,8,1,1,1
12674,4,2,1,4,4,2,3,1,1,1
12675,3,3,2,4,3,3,2,3,2,3
12676,5,1,1,3,3,2,8,1,1,1
12677,2,3,2,2,2,3,9,2,2,2
12678,9,1,1,4,6,1,10,1,1,1
12679,7,2,1,1,3,2,11,2,1,1
12680,1,1,1,6,1,2,1,1,1,1
12681,5,1,1,3,5,2,8,1,1,1
12682,7,1,1,2,2,1,15,2,1,1
12683,5,2,1,3,4,2,3,1,1,1
12684,7,3,2,4,3,3,5,3,2,3
12685,6,1,1,4,3,2,8,1,1,1
12686,6,1,1,4,3,1,6,1,1,1
12687,6,1,1,4,3,2,8,1,1,1
12688,3,1,1,4,3,2,18,1,1,3
12689,5,1,1,3,5,2,8,1,1,1
12690,5,1,1,3,2,2,20,1,1,1
12691,2,1,1,2,6,1,10,1,1,1
12692,7,2,1,1,3,2,11,2,1,1
12693,2,1,1,2,6,1,7,1,1,1
12694,5,1,1,3,3,2,8,1,1,1
12695,10,1,1,4,3,2,8,1,1,1
12696,12,1,1,4,3,1,8,1,1,1
12697,7,3,1,2,2,3,12,2,1,2
12698,2,1,1,2,6,1,10,1,1,1
12699,6,2,1,2,3,2,18,1,1,3
12700,2,1,1,2,6,1,17,1,1,1
12701,5,1,1,3,3,2,8,1,1,1
12702,2,1,1,2,6,1,7,1,1,1
12703,10,2,1,4,4,2,3,1,1,1
12704,8,1,1,4,3,1,6,1,1,1
12705,1,2,1,1,3,1,11,2,1,1
12706,9,1,1,4,2,2,6,1,1,1
12707,7,3,2,4,3,3,5,3,2,3
12708,10,2,1,5,2,3,4,1,1,1
12709,5,1,1,3,2,2,20,1,1,1
12710,5,1,1,3,5,2,8,1,1,1
12711,6,1,1,6,5,3,4,1,1,1
12712,12,1,1,4,3,2,18,1,1,3
12713,5,1,1,3,2,2,20,1,1,1
12714,10,1,1,4,3,1,8,1,1,1
12715,12,1,1,4,3,2,18,1,1,3
12716,5,1,1,3,3,2,8,1,1,1
12717,5,1,1,3,3,2,8,1,1,1
12718,5,1,1,3,5,2,8,1,1,1
12719,2,1,1,2,2,1,15,2,1,1
12720,12,1,1,4,3,1,6,1,1,1
12721,2,1,1,2,6,1,10,1,1,1
12722,9,2,1,1,4,2,3,1,1,1
12723,8,1,1,4,3,2,8,1,1,1
12724,10,3,2,4,2,3,2,3,2,3
12725,7,1,1,2,2,1,15,2,1,1
12726,10,2,1,1,3,2,11,2,1,1
12727,5,1,1,3,2,2,20,1,1,1
12728,7,2,1,1,3,2,11,2,1,1
12729,6,1,1,2,3,2,16,1,1,1
12730,7,1,1,2,2,1,15,2,1,1
12731,10,1,1,4,3,2,18,1,1,3
12732,12,1,1,6,5,3,4,1,1,1
12733,5,1,1,3,3,2,8,1,1,1
12734,8,1,1,4,3,2,8,1,1,1
12735,5,2,1,3,4,2,3,1,1,1
12736,10,2,1,1,4,2,3,1,1,1
12737,5,2,1,3,4,2,3,1,1,1
12738,10,2,1,5,2,3,4,1,1,1
12739,2,1,1,2,6,1,10,1,1,1
12740,5,1,1,3,3,2,8,1,1,1
12741,1,2,1,4,4,2,3,1,1,1
12742,9,1,1,4,2,2,6,1,1,1
12743,9,2,1,1,1,2,13,1,1,1
12744,8,2,1,1,3,2,11,2,1,1
12745,9,1,1,4,6,1,17,1,1,1
12746,9,2,1,1,4,1,3,1,1,1
12747,7,3,1,2,2,3,14,2,1,3
12748,2,3,1,2,3,2,14,2,1,3
12749,5,1,1,3,3,1,8,1,1,1
12750,7,3,1,2,2,3,14,2,1,3
12751,2,1,1,2,6,1,7,1,1,1
12752,5,1,1,3,2,2,20,1,1,1
12753,8,1,1,4,3,2,18,1,1,3
12754,3,2,1,2,3,2,18,1,1,3
12755,6,1,1,4,2,2,20,1,1,1
12756,5,1,1,3,2,2,20,1,1,1
12757,5,1,1,3,3,2,8,1,1,1
12758,4,2,1,2,3,2,18,1,1,3
12759,2,1,1,2,6,1,7,1,1,1
12760,10,2,1,2,3,2,18,1,1,3
12761,1,1,1,4,3,1,8,1,1,1
12762,2,1,1,2,6,1,17,1,1,1
12763,2,1,1,2,6,1,17,1,1,1
12764,5,1,1,3,3,2,8,1,1,1
12765,3,1,1,4,3,2,6,1,1,1
12766,3,1,1,4,3,1,6,1,1,1
12767,5,1,1,3,3,2,8,1,1,1
12768,9,2,1,1,1,2,13,1,1,1
12769,10,3,2,4,3,3,2,3,2,3
12770,8,2,1,1,3,2,11,2,1,1
12771,12,2,1,1,3,1,11,2,1,1
12772,9,2,1,1,1,2,13,1,1,1
12773,5,2,1,3,4,2,3,1,1,1
12774,5,1,1,3,3,2,8,1,1,1
12775,7,1,1,2,2,1,15,2,1,1
12776,2,1,1,2,3,2,18,1,1,3
12777,2,1,1,2,3,2,18,1,1,3
12778,5,1,1,3,5,2,8,1,1,1
12779,2,3,2,2,5,3,19,3,2,2
12780,6,2,1,1,3,2,11,2,1,1
12781,7,3,2,4,3,3,5,3,2,3
12782,12,1,1,2,3,2,16,1,1,1
12783,2,3,2,2,2,3,9,2,2,2
12784,9,1,1,4,6,1,17,1,1,1
12785,10,2,1,5,5,2,4,1,1,1
12786,5,1,1,3,3,2,8,1,1,1
12787,9,1,1,4,6,1,10,1,1,1
12788,8,3,2,2,5,3,19,3,2,2
12789,6,1,1,2,3,2,16,1,1,1
12790,9,1,1,4,2,2,6,1,1,1
12791,5,1,1,3,2,2,20,1,1,1
12792,5,1,1,3,3,2,8,1,1,1
12793,5,1,1,3,2,2,20,1,1,1
12794,2,1,1,2,6,1,10,1,1,1
12795,5,1,1,3,2,2,20,1,1,1
12796,9,2,1,1,4,1,3,1,1,1
12797,11,1,1,2,1,3,1,1,1,1
12798,8,2,1,4,4,2,3,1,1,1
12799,12,2,1,2,3,2,18,1,1,3
12800,2,3,1,2,3,3,14,2,1,3
12801,5,1,1,3,2,2,20,1,1,1
12802,10,2,1,2,2,3,12,2,1,2
12803,8,1,1,4,5,3,4,1,1,1
12804,7,2,1,1,3,2,11,2,1,1
12805,1,1,1,6,5,3,4,1,1,1
12806,9,2,1,1,4,2,3,1,1,1
12807,12,1,1,4,3,2,8,1,1,1
12808,5,1,1,3,3,2,8,1,1,1
12809,10,2,1,2,3,2,18,1,1,3
12810,5,1,1,3,2,2,20,1,1,1
12811,2,3,1,2,3,2,14,2,1,3
12812,8,3,2,2,5,3,19,3,2,2
12813,2,1,1,2,6,1,7,1,1,1
12814,8,2,1,1,3,2,11,2,1,1
12815,5,1,1,3,2,2,20,1,1,1
12816,5,1,1,3,3,2,8,1,1,1
12817,8,2,1,1,3,2,11,2,1,1
12818,9,2,1,1,4,2,3,1,1,1
12819,2,1,1,2,6,1,10,1,1,1
12820,12,1,1,4,2,2,20,1,1,1
12821,5,1,1,3,2,2,20,1,1,1
12822,5,1,1,3,2,2,20,1,1,1
12823,5,1,1,3,3,2,8,1,1,1
12824,10,2,1,2,2,3,12,2,1,2
12825,6,3,2,4,3,3,2,3,2,3
12826,12,2,1,2,3,2,18,1,1,3
12827,10,2,1,5,5,2,4,1,1,1
12828,9,1,1,4,2,2,6,1,1,1
12829,7,3,1,2,2,3,14,2,1,3
12830,7,3,1,2,2,3,14,2,1,3
12831,1,2,1,1,3,1,11,2,1,1
12832,9,1,1,4,6,1,17,1,1,1
12833,8,1,1,2,3,2,16,1,1,1
12834,10,2,1,5,2,3,4,1,1,1
12835,5,1,1,3,3,2,8,1,1,1
12836,5,1,1,3,3,2,8,1,1,1
12837,2,1,1,2,6,1,17,1,1,1
12838,8,3,2,2,5,3,19,3,2,2
12839,5,1,1,3,3,2,8,1,1,1
12840,9,1,1,4,6,1,10,1,1,1
12841,5,1,1,3,3,2,8,1,1,1
12842,8,1,1,4,2,2,20,1,1,1
12843,8,2,1,1,3,2,11,2,1,1
12844,6,3,2,4,3,3,2,3,2,3
12845,5,1,1,3,3,2,8,1,1,1
12846,4,1,1,4,3,1,6,1,1,1
12847,8,1,1,4,3,1,8,1,1,1
12848,12,3,2,4,3,3,2,3,2,3
12849,5,1,1,3,5,2,8,1,1,1
12850,5,1,1,3,3,2,8,1,1,1
12851,8,3,2,2,5,3,19,3,2,2
12852,2,3,1,2,3,3,14,2,1,3
12853,5,1,1,3,2,2,20,1,1,1
12854,5,1,1,3,3,1,8,1,1,1
12855,8,2,1,1,3,2,11,2,1,1
12856,10,3,2,4,2,3,2,3,2,3
12857,5,2,1,3,4,2,3,1,1,1
12858,5,1,1,3,3,2,8,1,1,1
12859,10,2,1,2,2,3,12,2,1,2
12860,8,2,1,1,3,2,11,2,1,1
12861,9,1,1,4,2,2,6,1,1,1
12862,3,1,1,4,3,2,6,1,1,1
12863,5,1,1,3,3,2,8,1,1,1
12864,2,1,1,2,6,1,17,1,1,1
12865,5,1,1,3,3,2,8,1,1,1
12866,7,2,1,1,3,2,11,2,1,1
12867,5,1,1,3,2,2,20,1,1,1
12868,7,2,1,1,3,2,11,2,1,1
12869,12,1,1,4,3,2,18,1,1,3
12870,1,1,1,2,3,2,16,1,1,1
12871,5,1,1,3,2,2,20,1,1,1
12872,8,2,1,1,3,2,11,2,1,1
12873,3,1,1,4,3,1,6,1,1,1
12874,3,1,1,4,3,2,6,1,1,1
12875,7,2,1,1,3,2,11,2,1,1
12876,2,1,1,2,6,1,10,1,1,1
12877,2,1,1,2,6,1,10,1,1,1
12878,9,2,1,1,4,1,3,1,1,1
12879,2,1,1,2,3,2,18,1,1,3
12880,10,1,1,4,3,1,8,1,1,1
12881,4,1,1,2,3,2,16,1,1,1
12882,3,3,2,2,2,3,9,2,1,2
12883,8,3,2,2,5,3,19,3,2,2
12884,10,1,1,4,3,2,6,1,1,1
12885,10,2,1,1,4,2,3,1,1,1
12886,8,2,1,1,3,2,11,2,1,1
12887,8,1,1,2,3,2,16,1,1,1
12888,9,1,1,4,6,1,10,1,1,1
12889,9,2,1,1,1,2,13,1,1,1
12890,5,1,1,3,3,2,8,1,1,1
12891,2,1,1,2,6,1,7,1,1,1
12892,10,2,1,5,2,3,4,1,1,1
12893,10,1,1,4,3,2,18,1,1,3
12894,2,1,1,2,6,1,7,1,1,1
12895,9,1,1,4,2,2,6,1,1,1
12896,3,2,1,2,3,2,18,1,1,3
12897,5,1,1,3,2,2,20,1,1,1
12898,5,1,1,3,3,2,8,1,1,1
12899,5,1,1,3,2,2,20,1,1,1
12900,9,1,1,4,6,1,7,1,1,1
12901,9,2,1,1,4,2,3,1,1,1
12902,5,1,1,3,3,2,8,1,1,1
12903,9,2,1,1,4,1,3,1,1,1
12904,10,2,1,2,3,2,18,1,1,3
12905,6,2,1,2,3,2,18,1,1,3
